poco,fase,tipo_poco,lda,diametro_fase,metragem,nfases
AVPXL5,5,DIRECIONAL,170.0,8.46875,16.0,6
AVPXL5,6,DIRECIONAL,170.0,8.5,226.0,6
486N9K,1,DIRECIONAL,170.0,26.0,207.0,4
486N9K,2,DIRECIONAL,170.0,17.5,1549.0,4
486N9K,3,DIRECIONAL,170.0,12.25,920.0,4
486N9K,4,DIRECIONAL,170.0,8.5,711.0,4
2319XH,1,DIRECIONAL,170.0,26.0,292.0,4
2319XH,3,DIRECIONAL,170.0,12.25,792.0,4
2319XH,4,DIRECIONAL,170.0,8.5,725.0,4
SNVJZL,1,DIRECIONAL,170.0,26.0,288.0,4
SNVJZL,2,DIRECIONAL,170.0,17.5,1511.0,4
SNVJZL,3,DIRECIONAL,170.0,12.25,1133.0,4
SNVJZL,4,DIRECIONAL,170.0,8.5,912.0,4
7E4B5V,1,DIRECIONAL,170.0,26.0,288.0,4
7E4B5V,2,DIRECIONAL,170.0,17.5,1872.0,4
7E4B5V,3,DIRECIONAL,170.0,12.25,448.0,4
7E4B5V,4,DIRECIONAL,170.0,8.5,577.0,4
A925RR,1,DIRECIONAL,170.0,26.0,288.0,6
A925RR,2,DIRECIONAL,170.0,17.5,1497.0,6
A925RR,3,DIRECIONAL,170.0,12.25,735.0,6
A925RR,4,DIRECIONAL,170.0,8.5,482.0,6
A925RR,5,DIRECIONAL,170.0,8.46875,39.0,6
A925RR,6,DIRECIONAL,170.0,8.5,99.0,6
3TP0Z9,1,VERTICAL,71.0,36.0,56.0,4
3TP0Z9,2,VERTICAL,71.0,26.0,407.0,4
3TP0Z9,3,VERTICAL,71.0,17.5,1129.0,4
3TP0Z9,4,VERTICAL,71.0,12.25,1289.0,4
51BN4M,1,VERTICAL,68.0,36.0,65.0,4
51BN4M,2,VERTICAL,68.0,26.0,440.0,4
51BN4M,3,VERTICAL,68.0,17.5,947.0,4
51BN4M,4,VERTICAL,68.0,12.25,1350.0,4
7FQ6K3,1,DIRECIONAL,101.0,26.0,377.0,4
7FQ6K3,2,DIRECIONAL,101.0,17.5,1278.0,4
7FQ6K3,3,DIRECIONAL,101.0,12.25,1053.0,4
7FQ6K3,4,DIRECIONAL,101.0,8.5,457.0,4
8GKSA3,1,DIRECIONAL,101.0,17.5,1321.0,3
8GKSA3,2,DIRECIONAL,101.0,12.25,1081.0,3
8GKSA3,3,DIRECIONAL,101.0,8.5,513.0,3
26YW66,1,DIRECIONAL,101.0,17.5,1400.0,3
26YW66,2,DIRECIONAL,101.0,12.25,1155.0,3
26YW66,3,DIRECIONAL,101.0,8.5,491.0,3
LI1U39,1,DIRECIONAL,101.0,26.0,388.0,4
LI1U39,2,DIRECIONAL,101.0,17.5,1275.0,4
LI1U39,3,DIRECIONAL,101.0,12.25,1030.0,4
LI1U39,4,DIRECIONAL,101.0,8.5,507.0,4
H43CWH,1,DIRECIONAL,101.0,26.0,387.0,4
H43CWH,2,DIRECIONAL,101.0,17.5,1269.0,4
H43CWH,3,DIRECIONAL,101.0,12.25,1233.0,4
H43CWH,4,DIRECIONAL,101.0,8.5,460.0,4
PX3Q7Z,1,DIRECIONAL,101.0,26.0,503.0,4
PX3Q7Z,2,DIRECIONAL,101.0,17.5,1345.0,4
PX3Q7Z,3,DIRECIONAL,101.0,12.25,1080.0,4
PX3Q7Z,4,DIRECIONAL,101.0,8.5,452.0,4
30XW87,1,DIRECIONAL,0.0,17.5,295.0,3
30XW87,2,DIRECIONAL,0.0,12.25,805.0,3
30XW87,3,DIRECIONAL,0.0,8.5,1657.0,3
M8AAKF,1,DIRECIONAL,0.0,17.5,292.0,3
M8AAKF,2,DIRECIONAL,0.0,12.25,1014.0,3
M8AAKF,3,DIRECIONAL,0.0,8.5,1749.0,3
9Z9959,1,DIRECIONAL,0.0,17.5,345.0,3
9Z9959,2,DIRECIONAL,0.0,12.25,1099.0,3
9Z9959,3,DIRECIONAL,0.0,8.5,1643.0,3
1AE94K,1,DIRECIONAL,108.0,17.5,86.0,5
1AE94K,2,DIRECIONAL,108.0,26.0,181.0,5
1AE94K,3,DIRECIONAL,108.0,17.5,1356.0,5
1AE94K,4,DIRECIONAL,108.0,12.25,119.0,5
1AE94K,5,DIRECIONAL,108.0,8.5,321.0,5
SJZ052,1,DIRECIONAL,108.0,17.5,116.0,6
SJZ052,2,DIRECIONAL,108.0,26.0,159.0,6
SJZ052,3,DIRECIONAL,108.0,17.5,1558.0,6
SJZ052,4,DIRECIONAL,108.0,12.25,404.0,6
SJZ052,5,DIRECIONAL,108.0,8.5,909.0,6
SJZ052,6,DIRECIONAL,108.0,6.125,220.0,6
GX9SUN,1,DIRECIONAL,108.0,26.0,310.0,8
GX9SUN,2,DIRECIONAL,108.0,17.5,0.0,8
GX9SUN,3,DIRECIONAL,108.0,12.25,0.0,8
GX9SUN,4,DIRECIONAL,108.0,17.5,0.0,8
GX9SUN,5,DIRECIONAL,108.0,12.25,0.0,8
GX9SUN,6,DIRECIONAL,108.0,17.5,53.0,8
GX9SUN,8,DIRECIONAL,108.0,8.5,269.0,8
043GBI,1,DIRECIONAL,108.0,26.0,301.0,3
043GBI,2,DIRECIONAL,108.0,17.5,1299.0,3
043GBI,3,DIRECIONAL,108.0,12.25,126.0,3
KF74PR,1,DIRECIONAL,108.0,26.0,245.0,4
KF74PR,2,DIRECIONAL,108.0,17.5,1406.0,4
KF74PR,3,DIRECIONAL,108.0,12.25,174.0,4
KF74PR,4,DIRECIONAL,108.0,8.5,83.0,4
10CXFT,1,DIRECIONAL,112.0,26.0,367.0,5
10CXFT,2,DIRECIONAL,112.0,17.5,1490.0,5
10CXFT,3,DIRECIONAL,112.0,12.25,271.0,5
10CXFT,4,DIRECIONAL,112.0,8.5,686.0,5
10CXFT,5,DIRECIONAL,112.0,6.125,240.0,5
GR8586,1,DIRECIONAL,112.0,26.0,369.0,5
GR8586,2,DIRECIONAL,112.0,17.5,1518.0,5
GR8586,3,DIRECIONAL,112.0,12.25,431.0,5
GR8586,4,DIRECIONAL,112.0,8.5,513.0,5
GR8586,5,DIRECIONAL,112.0,6.125,257.0,5
E8L4PR,1,DIRECIONAL,119.0,26.0,409.0,4
E8L4PR,3,DIRECIONAL,119.0,12.25,873.0,4
E8L4PR,4,DIRECIONAL,119.0,8.5,182.0,4
QS3TY3,1,DIRECIONAL,114.0,26.0,465.0,5
QS3TY3,3,DIRECIONAL,114.0,12.25,432.0,5
QS3TY3,4,DIRECIONAL,114.0,8.5,657.0,5
QS3TY3,5,DIRECIONAL,114.0,6.5,258.0,5
T163OD,1,DIRECIONAL,108.0,17.5,1294.0,5
T163OD,2,DIRECIONAL,108.0,12.25,30.0,5
T163OD,3,DIRECIONAL,108.0,8.46875,52.0,5
T163OD,4,DIRECIONAL,108.0,12.25,46.0,5
T163OD,5,DIRECIONAL,108.0,8.5,199.0,5
H06IK3,1,DIRECIONAL,108.0,17.5,1322.0,5
H06IK3,2,DIRECIONAL,108.0,12.25,21.0,5
H06IK3,3,DIRECIONAL,108.0,8.46875,57.0,5
H06IK3,4,DIRECIONAL,108.0,12.25,39.0,5
H06IK3,5,DIRECIONAL,108.0,8.5,330.0,5
WG55NX,1,VERTICAL,200.0,26.0,70.0,1
JA0V54,1,VERTICAL,198.0,26.0,334.0,8
JA0V54,2,VERTICAL,198.0,17.5,1380.0,8
JA0V54,3,VERTICAL,198.0,12.25,451.0,8
JA0V54,4,VERTICAL,198.0,8.5,43.0,8
JA0V54,5,VERTICAL,198.0,8.46875,23.0,8
JA0V54,6,VERTICAL,198.0,8.5,84.0,8
JA0V54,7,VERTICAL,198.0,8.46875,91.0,8
JA0V54,8,VERTICAL,198.0,8.5,63.0,8
9J707N,1,DIRECIONAL,108.0,26.0,0.0,4
9J707N,2,DIRECIONAL,108.0,17.5,257.0,4
9J707N,3,DIRECIONAL,108.0,12.25,1982.0,4
9J707N,4,DIRECIONAL,108.0,8.5,264.0,4
8ZAYDO,1,DIRECIONAL,108.0,26.0,84.0,5
8ZAYDO,2,DIRECIONAL,108.0,17.5,339.0,5
8ZAYDO,3,DIRECIONAL,108.0,12.25,1677.0,5
8ZAYDO,4,DIRECIONAL,108.0,8.5,154.0,5
8ZAYDO,5,DIRECIONAL,108.0,6.125,358.0,5
T02KQ0,1,HORIZONTAL,108.0,26.0,268.0,4
T02KQ0,2,HORIZONTAL,108.0,17.5,800.0,4
T02KQ0,3,HORIZONTAL,108.0,12.25,793.0,4
T02KQ0,4,HORIZONTAL,108.0,8.5,505.0,4
580LKW,1,DIRECIONAL,108.0,16.0,180.0,3
580LKW,3,DIRECIONAL,108.0,8.5,400.0,3
ETKMA5,1,HORIZONTAL,108.0,17.5,824.0,3
ETKMA5,2,HORIZONTAL,108.0,12.25,1045.0,3
ETKMA5,3,HORIZONTAL,108.0,8.5,673.0,3
AUZ85Z,1,DIRECIONAL,108.0,17.5,977.0,3
AUZ85Z,2,DIRECIONAL,108.0,12.25,1133.0,3
AUZ85Z,3,DIRECIONAL,108.0,8.5,296.0,3
N3FT01,1,HORIZONTAL,170.0,26.0,70.0,3
N3FT01,2,HORIZONTAL,170.0,17.5,985.0,3
N3FT01,3,HORIZONTAL,170.0,12.25,1810.0,3
6IVQ96,1,HORIZONTAL,170.0,12.25,452.0,2
6IVQ96,2,HORIZONTAL,170.0,8.5,644.0,2
U6BC41,1,HORIZONTAL,108.0,17.5,1012.0,3
U6BC41,2,HORIZONTAL,108.0,12.25,1674.0,3
U6BC41,3,HORIZONTAL,108.0,8.5,937.0,3
YNZ5B5,1,DIRECIONAL,108.0,17.5,698.0,3
YNZ5B5,2,DIRECIONAL,108.0,12.25,1151.0,3
YNZ5B5,3,DIRECIONAL,108.0,8.5,516.0,3
HJI4Z0,1,DIRECIONAL,108.0,8.5,519.0,1
8272U4,1,DIRECIONAL,108.0,17.5,903.0,3
8272U4,2,DIRECIONAL,108.0,12.25,787.0,3
8272U4,3,DIRECIONAL,108.0,8.5,755.0,3
KOL6EY,1,DIRECIONAL,108.0,8.5,996.0,1
FK0EQ0,1,DIRECIONAL,216.0,26.0,53.0,1
G8RDQR,1,DIRECIONAL,215.0,26.0,39.0,1
6MY342,1,DIRECIONAL,215.0,26.0,64.0,4
6MY342,2,DIRECIONAL,215.0,17.5,1131.0,4
6MY342,3,DIRECIONAL,215.0,12.25,1134.0,4
6MY342,4,DIRECIONAL,215.0,8.5,251.0,4
Z15YVL,1,VERTICAL,108.0,26.0,363.0,6
Z15YVL,2,VERTICAL,108.0,17.5,1190.0,6
Z15YVL,3,VERTICAL,108.0,12.25,656.0,6
Z15YVL,4,VERTICAL,108.0,8.5,442.0,6
Z15YVL,5,VERTICAL,108.0,0.0,112.0,6
Z15YVL,5,VERTICAL,108.0,6.125,167.0,6
NG15HK,1,0,108.0,17.5,553.0,3
NG15HK,2,0,108.0,12.25,1008.0,3
NG15HK,3,0,108.0,8.5,590.0,3
60354E,1,DIRECIONAL,108.0,17.5,870.0,3
60354E,2,DIRECIONAL,108.0,12.25,1075.0,3
60354E,3,DIRECIONAL,108.0,8.5,209.0,3
A0QPGY,4,DIRECIONAL,108.0,12.25,1892.0,3
A0QPGY,5,DIRECIONAL,108.0,6.0,0.0,3
A0QPGY,5,DIRECIONAL,108.0,8.5,246.0,3
26TWUN,1,HORIZONTAL,1238.0,36.0,62.0,4
26TWUN,2,HORIZONTAL,1238.0,26.0,888.0,4
26TWUN,3,HORIZONTAL,1238.0,14.75,1196.0,4
26TWUN,4,HORIZONTAL,1238.0,9.5,999.0,4
8845V9,1,HORIZONTAL,1003.0,36.0,61.5,5
8845V9,2,HORIZONTAL,1003.0,26.0,722.5,5
8845V9,3,HORIZONTAL,1003.0,14.75,960.0,5
8845V9,3,HORIZONTAL,1003.0,17.5,499.0,5
8845V9,5,HORIZONTAL,1003.0,9.5,669.0,5
0C6UY9,4,HORIZONTAL,1180.0,12.25,620.0,2
0C6UY9,5,HORIZONTAL,1180.0,9.5,1119.0,2
YY77J7,1,HORIZONTAL,1181.0,36.0,48.0,5
YY77J7,2,HORIZONTAL,1181.0,26.0,531.0,5
YY77J7,3,HORIZONTAL,1181.0,17.5,871.0,5
YY77J7,4,HORIZONTAL,1181.0,12.25,895.0,5
YY77J7,5,HORIZONTAL,1181.0,9.5,1008.0,5
33V5U3,1,HORIZONTAL,1264.0,36.0,62.0,4
33V5U3,2,HORIZONTAL,1264.0,26.0,902.0,4
33V5U3,3,HORIZONTAL,1264.0,17.5,1147.0,4
33V5U3,4,HORIZONTAL,1264.0,9.5,1228.0,4
43284T,3,HORIZONTAL,1264.0,9.5,1156.0,1
Z4I7A4,3,HORIZONTAL,1158.0,17.5,1546.0,2
Z4I7A4,3,HORIZONTAL,1158.0,9.5,900.0,2
9QZ1Q0,1,HORIZONTAL,1182.0,26.0,535.0,1
8ON63M,2,HORIZONTAL,1183.0,26.0,662.0,1
Z3R8V7,2,HORIZONTAL,1182.0,26.0,594.0,1
39T298,2,HORIZONTAL,1183.0,26.0,652.0,1
7IJ7V7,3,HORIZONTAL,1114.0,14.75,420.0,2
7IJ7V7,4,HORIZONTAL,1114.0,9.5,998.0,2
07JNG3,4,HORIZONTAL,1181.0,14.75,622.0,2
07JNG3,5,HORIZONTAL,1181.0,9.5,1326.0,2
6V6X4J,2,DIRECIONAL,1181.0,26.0,0.0,4
6V6X4J,3,DIRECIONAL,1181.0,16.5,1536.0,4
6V6X4J,4,DIRECIONAL,1181.0,13.5,826.0,4
6V6X4J,5,DIRECIONAL,1181.0,9.5,1296.0,4
201C44,1,HORIZONTAL,1207.0,36.0,62.0,5
201C44,2,HORIZONTAL,1207.0,26.0,925.0,5
201C44,3,HORIZONTAL,1207.0,14.75,894.0,5
201C44,3,HORIZONTAL,1207.0,17.5,164.0,5
201C44,4,HORIZONTAL,1207.0,9.5,996.0,5
GX562E,1,VERTICAL,1275.0,36.0,63.0,5
GX562E,2,VERTICAL,1275.0,26.0,744.0,5
GX562E,3,VERTICAL,1275.0,16.0,1018.0,5
GX562E,4,VERTICAL,1275.0,14.75,925.0,5
GX562E,5,VERTICAL,1275.0,8.5,660.0,5
725XW2,3,VERTICAL,906.0,14.75,1337.0,2
725XW2,4,VERTICAL,906.0,12.25,599.0,2
1Z2LXC,1,VERTICAL,1681.0,36.0,48.0,4
1Z2LXC,2,VERTICAL,1681.0,26.0,510.0,4
1Z2LXC,3,VERTICAL,1681.0,16.0,550.0,4
1Z2LXC,4,VERTICAL,1681.0,12.25,592.0,4
UYI7P2,1,VERTICAL,1079.7,42.0,12.0,6
UYI7P2,2,VERTICAL,1079.7,36.0,49.0,6
UYI7P2,3,VERTICAL,1079.7,26.0,860.0,6
UYI7P2,4,VERTICAL,1079.7,16.0,547.0,6
UYI7P2,5,VERTICAL,1079.7,12.25,761.0,6
UYI7P2,6,VERTICAL,1079.7,8.5,0.0,6
1A2VPE,1,DIRECIONAL,252.0,26.0,378.0,4
1A2VPE,2,DIRECIONAL,252.0,17.5,943.0,4
1A2VPE,3,DIRECIONAL,252.0,12.25,1091.0,4
1A2VPE,4,DIRECIONAL,252.0,8.5,958.0,4
KUYPZV,1,VERTICAL,225.0,26.0,352.0,4
KUYPZV,2,VERTICAL,225.0,17.5,755.0,4
KUYPZV,3,VERTICAL,225.0,12.25,1110.0,4
KUYPZV,4,VERTICAL,225.0,8.5,201.0,4
W8P322,1,HORIZONTAL,253.0,12.25,1032.0,2
W8P322,2,HORIZONTAL,253.0,8.5,581.0,2
LBYY0A,1,0,227.0,12.25,1330.0,1
IQR749,1,HORIZONTAL,223.0,12.25,871.0,2
IQR749,2,HORIZONTAL,223.0,8.5,377.0,2
K61O8T,1,DIRECIONAL,243.0,26.0,348.0,1
6XQG1C,1,DIRECIONAL,243.0,26.0,365.0,4
6XQG1C,2,DIRECIONAL,243.0,17.5,825.0,4
6XQG1C,3,DIRECIONAL,243.0,12.25,1051.0,4
6XQG1C,4,DIRECIONAL,243.0,8.5,303.0,4
9OXRC6,1,DIRECIONAL,285.0,26.0,343.0,3
9OXRC6,2,DIRECIONAL,285.0,17.5,1168.0,3
9OXRC6,3,DIRECIONAL,285.0,12.25,998.0,3
DWZK9R,1,DIRECIONAL,287.0,26.0,346.0,3
DWZK9R,2,DIRECIONAL,287.0,17.5,1357.0,3
DWZK9R,3,DIRECIONAL,287.0,12.25,918.0,3
E037E1,1,HORIZONTAL,1811.0,14.75,233.0,3
E037E1,2,HORIZONTAL,1811.0,9.5,88.0,3
E037E1,4,HORIZONTAL,1811.0,9.5,487.0,3
QM187I,4,HORIZONTAL,1811.0,9.5,445.0,1
Y848Y1,1,HORIZONTAL,1783.0,14.75,154.0,3
Y848Y1,2,HORIZONTAL,1783.0,14.75,554.0,3
Y848Y1,3,HORIZONTAL,1783.0,9.5,509.0,3
WGRC1T,1,HORIZONTAL,1781.0,14.75,404.0,2
WGRC1T,4,HORIZONTAL,1781.0,9.5,513.0,2
S2X60O,1,HORIZONTAL,1820.0,14.75,407.0,2
S2X60O,2,HORIZONTAL,1820.0,9.5,1066.0,2
F05I42,1,HORIZONTAL,1820.0,9.5,1133.0,3
F05I42,2,HORIZONTAL,1820.0,8.5,9.0,3
F05I42,4,HORIZONTAL,1820.0,9.5,0.0,3
FD9Y82,3,HORIZONTAL,1639.0,14.75,414.0,2
FD9Y82,4,HORIZONTAL,1639.0,9.5,603.0,2
7MN8EF,1,HORIZONTAL,1729.0,14.75,716.0,2
7MN8EF,2,HORIZONTAL,1729.0,9.5,933.0,2
S209H0,1,HORIZONTAL,1819.0,20.0,685.0,2
S209H0,2,HORIZONTAL,1819.0,14.75,895.0,2
R1535D,2,HORIZONTAL,1819.0,14.75,220.0,2
R1535D,3,HORIZONTAL,1819.0,9.5,516.0,2
M6TAEI,3,HORIZONTAL,1784.0,14.75,373.0,2
M6TAEI,4,HORIZONTAL,1784.0,9.5,715.0,2
4MQXQ1,1,VERTICAL,1796.0,36.0,34.0,4
4MQXQ1,2,VERTICAL,1796.0,26.0,680.0,4
4MQXQ1,3,VERTICAL,1796.0,17.5,629.0,4
4MQXQ1,4,VERTICAL,1796.0,12.25,261.0,4
J6DQGH,3,HORIZONTAL,1701.0,12.25,0.0,3
J6DQGH,3,HORIZONTAL,1701.0,14.75,544.0,3
J6DQGH,4,HORIZONTAL,1701.0,9.5,791.0,3
9HS9VX,3,HORIZONTAL,1828.0,14.75,318.0,2
9HS9VX,4,HORIZONTAL,1828.0,9.5,650.0,2
E93A32,1,HORIZONTAL,1793.0,36.0,64.5,3
E93A32,2,HORIZONTAL,1793.0,20.0,731.5,3
E93A32,3,HORIZONTAL,1793.0,14.75,126.0,3
6D28EE,3,HORIZONTAL,1793.0,12.25,615.0,3
6D28EE,3,HORIZONTAL,1793.0,14.75,178.0,3
6D28EE,4,HORIZONTAL,1793.0,9.5,636.0,3
1YXD79,3,HORIZONTAL,1777.0,14.75,448.0,2
1YXD79,4,HORIZONTAL,1777.0,9.5,678.0,2
3JMJEP,2,HORIZONTAL,1684.0,20.0,800.0,3
3JMJEP,3,HORIZONTAL,1684.0,14.75,850.0,3
3JMJEP,4,HORIZONTAL,1684.0,9.5,764.0,3
049VDG,1,DIRECIONAL,1819.0,16.0,1294.0,2
049VDG,2,DIRECIONAL,1819.0,12.25,723.0,2
Y581OD,3,HORIZONTAL,1788.0,14.75,599.0,2
Y581OD,4,HORIZONTAL,1788.0,9.5,669.0,2
2I6LYA,3,HORIZONTAL,1792.0,14.75,323.0,2
2I6LYA,4,HORIZONTAL,1792.0,9.5,565.0,2
KM1YPA,2,DIRECIONAL,1848.0,26.0,494.0,2
KM1YPA,3,DIRECIONAL,1848.0,16.0,912.0,2
4P310B,3,DIRECIONAL,1848.0,16.0,647.0,2
4P310B,4,DIRECIONAL,1848.0,12.25,406.0,2
P0IQQV,4,DIRECIONAL,1848.0,14.75,638.0,2
P0IQQV,5,DIRECIONAL,1848.0,12.25,335.0,2
2T1LER,1,HORIZONTAL,1695.0,36.0,34.0,5
2T1LER,2,HORIZONTAL,1695.0,26.0,554.0,5
2T1LER,3,HORIZONTAL,1695.0,16.0,443.0,5
2T1LER,4,HORIZONTAL,1695.0,14.75,502.0,5
2T1LER,5,HORIZONTAL,1695.0,9.5,852.0,5
L29LWX,1,VERTICAL,1861.0,16.0,1181.0,4
L29LWX,2,VERTICAL,1861.0,12.25,399.0,4
L29LWX,3,VERTICAL,1861.0,8.46875,44.0,4
L29LWX,4,VERTICAL,1861.0,12.25,122.0,4
B4AN78,3,HORIZONTAL,1745.0,14.75,297.0,2
B4AN78,4,HORIZONTAL,1745.0,9.5,707.0,2
HE5J4Q,1,HORIZONTAL,1697.0,30.0,35.0,4
HE5J4Q,2,HORIZONTAL,1697.0,20.0,759.0,4
HE5J4Q,3,HORIZONTAL,1697.0,14.75,881.0,4
HE5J4Q,4,HORIZONTAL,1697.0,9.5,609.0,4
565R86,4,HORIZONTAL,1739.0,14.75,105.0,2
565R86,5,HORIZONTAL,1739.0,9.5,801.0,2
V9273B,2,DIRECIONAL,1878.0,26.0,545.0,3
V9273B,3,DIRECIONAL,1878.0,16.0,823.0,3
V9273B,4,DIRECIONAL,1878.0,12.25,354.0,3
1C49W6,1,VERTICAL,1823.0,36.0,61.0,4
1C49W6,2,VERTICAL,1823.0,26.0,715.0,4
1C49W6,3,VERTICAL,1823.0,16.0,632.0,4
1C49W6,4,VERTICAL,1823.0,12.25,544.0,4
F4NL26,2,HORIZONTAL,1723.0,26.0,589.0,4
F4NL26,3,HORIZONTAL,1723.0,16.0,508.0,4
F4NL26,4,HORIZONTAL,1723.0,14.75,587.0,4
F4NL26,5,HORIZONTAL,1723.0,9.5,191.0,4
6FI68S,5,HORIZONTAL,1723.0,9.5,727.0,1
7L5443,3,HORIZONTAL,1701.0,14.75,311.0,2
7L5443,4,HORIZONTAL,1701.0,9.5,630.0,2
Z3U51M,1,HORIZONTAL,1772.0,36.0,62.0,5
Z3U51M,2,HORIZONTAL,1772.0,26.0,379.0,5
Z3U51M,3,HORIZONTAL,1772.0,16.0,773.0,5
Z3U51M,4,HORIZONTAL,1772.0,14.75,963.0,5
Z3U51M,5,HORIZONTAL,1772.0,9.5,647.0,5
4G7U22,2,DIRECIONAL,1774.0,17.5,767.0,3
4G7U22,3,DIRECIONAL,1774.0,12.25,667.0,3
4G7U22,5,DIRECIONAL,1774.0,12.25,0.0,3
GS97CD,2,DIRECIONAL,1702.0,26.0,549.0,3
GS97CD,3,DIRECIONAL,1702.0,16.0,553.0,3
GS97CD,4,DIRECIONAL,1702.0,12.25,452.0,3
731337,2,DIRECIONAL,1705.0,26.0,589.0,3
731337,3,DIRECIONAL,1705.0,16.0,632.0,3
731337,4,DIRECIONAL,1705.0,12.25,297.0,3
PN7G1E,3,HORIZONTAL,1778.0,14.75,78.0,2
PN7G1E,4,HORIZONTAL,1778.0,9.5,585.0,2
909JCC,1,DIRECIONAL,1759.0,17.5,804.0,3
909JCC,3,DIRECIONAL,1759.0,12.25,860.0,3
909JCC,4,DIRECIONAL,1759.0,12.25,0.0,3
1GO430,5,HORIZONTAL,1834.0,12.25,490.0,3
1GO430,6,HORIZONTAL,1834.0,8.5,0.0,3
1GO430,6,HORIZONTAL,1834.0,9.5,914.0,3
5DM9B8,1,DIRECIONAL,1850.0,36.0,61.0,5
5DM9B8,2,DIRECIONAL,1850.0,26.0,737.0,5
5DM9B8,3,DIRECIONAL,1850.0,16.0,524.0,5
5DM9B8,4,DIRECIONAL,1850.0,12.25,545.0,5
5DM9B8,5,DIRECIONAL,1850.0,8.5,0.0,5
054W72,1,DIRECIONAL,1793.0,36.0,61.7,4
054W72,2,DIRECIONAL,1793.0,26.0,739.3,4
054W72,3,DIRECIONAL,1793.0,16.0,709.0,4
054W72,4,DIRECIONAL,1793.0,12.25,549.0,4
T0368U,2,DIRECIONAL,1793.0,17.5,760.0,2
T0368U,3,DIRECIONAL,1793.0,12.25,678.0,2
QORH4S,2,DIRECIONAL,1809.0,17.5,778.0,2
QORH4S,3,DIRECIONAL,1809.0,12.25,743.0,2
GLX11Q,1,DIRECIONAL,1819.0,16.0,1398.0,2
GLX11Q,2,DIRECIONAL,1819.0,12.25,870.0,2
WRI39P,1,HORIZONTAL,1537.0,17.5,1151.0,3
WRI39P,2,HORIZONTAL,1537.0,12.25,729.0,3
WRI39P,3,HORIZONTAL,1537.0,8.5,407.0,3
M06FD0,1,HORIZONTAL,1537.0,8.5,598.0,1
13TZ57,1,HORIZONTAL,1886.0,16.0,1065.0,2
13TZ57,2,HORIZONTAL,1886.0,12.25,720.0,2
VER5RO,1,HORIZONTAL,1886.0,12.25,208.0,2
VER5RO,2,HORIZONTAL,1886.0,8.5,775.0,2
5TV2A5,1,DIRECIONAL,1852.0,16.0,1024.0,2
5TV2A5,2,DIRECIONAL,1852.0,12.25,981.0,2
700IYP,1,DIRECIONAL,1843.0,16.0,930.0,2
700IYP,2,DIRECIONAL,1843.0,12.25,952.0,2
R8UU58,1,HORIZONTAL,1830.0,17.5,963.0,3
R8UU58,2,HORIZONTAL,1830.0,12.25,616.0,3
R8UU58,3,HORIZONTAL,1830.0,8.5,746.0,3
ROOE0T,1,DIRECIONAL,1845.0,17.5,1876.0,2
ROOE0T,2,DIRECIONAL,1845.0,12.25,1077.0,2
EPGXE0,1,VERTICAL,1848.0,17.5,1099.0,2
EPGXE0,2,VERTICAL,1848.0,12.25,482.0,2
7723AA,1,DIRECIONAL,1834.0,17.5,1026.0,4
7723AA,2,DIRECIONAL,1834.0,12.25,623.0,4
7723AA,3,DIRECIONAL,1834.0,8.5,18.0,4
7723AA,4,DIRECIONAL,1834.0,12.25,185.0,4
66S995,1,HORIZONTAL,1554.0,12.25,1274.0,1
QY9496,1,HORIZONTAL,1554.0,12.25,235.0,1
KGC77X,1,HORIZONTAL,1554.0,12.25,1187.0,4
KGC77X,2,HORIZONTAL,1554.0,9.5,210.0,4
KGC77X,3,HORIZONTAL,1554.0,8.5,35.0,4
KGC77X,4,HORIZONTAL,1554.0,9.5,730.0,4
19RF59,1,HORIZONTAL,1856.0,12.25,479.0,2
19RF59,2,HORIZONTAL,1856.0,8.5,711.0,2
SG2T68,1,HORIZONTAL,1636.0,14.75,752.0,2
SG2T68,2,HORIZONTAL,1636.0,9.5,1014.0,2
152CE2,1,HORIZONTAL,1547.0,9.5,303.0,1
019KOZ,1,HORIZONTAL,1547.0,9.5,1005.0,1
9V34E7,1,HORIZONTAL,1703.0,12.25,330.0,2
9V34E7,2,HORIZONTAL,1703.0,9.5,994.0,2
S4SR5H,1,HORIZONTAL,1742.0,14.75,334.0,2
S4SR5H,2,HORIZONTAL,1742.0,9.5,1145.0,2
WO336B,1,HORIZONTAL,1591.0,26.0,358.0,4
WO336B,2,HORIZONTAL,1591.0,16.0,547.0,4
WO336B,3,HORIZONTAL,1591.0,12.25,716.0,4
WO336B,4,HORIZONTAL,1591.0,9.5,1166.0,4
U72PPU,1,HORIZONTAL,1591.0,9.5,1014.0,1
60FNL3,1,DIRECIONAL,1869.0,26.0,441.0,6
60FNL3,2,DIRECIONAL,1869.0,16.0,22.0,6
60FNL3,3,DIRECIONAL,1869.0,14.75,813.0,6
60FNL3,4,DIRECIONAL,1869.0,16.0,0.0,6
60FNL3,5,DIRECIONAL,1869.0,12.25,652.0,6
60FNL3,6,DIRECIONAL,1869.0,8.5,66.0,6
G3TY6D,1,HORIZONTAL,1510.0,12.25,495.0,2
G3TY6D,2,HORIZONTAL,1510.0,9.5,598.0,2
OUC974,1,HORIZONTAL,1510.0,9.5,325.0,1
1HL0YZ,1,HORIZONTAL,1510.0,9.5,272.0,1
C2O3AZ,1,HORIZONTAL,1744.0,14.75,92.0,2
C2O3AZ,2,HORIZONTAL,1744.0,9.5,981.0,2
