,Nome do Poço,Fase,Tipo Poço,LDA (Lâmina D'Água),Diâmetro Fase,Metragem,NFases
6427,D9S168,4,HORIZONTAL,875.0,9 1/2   ,291.0,1
6428,434Y79,1,HORIZONTAL,822.0,9 1/2   ,50.0,2
6429,434Y79,2,HORIZONTAL,822.0,8 1/2   ,1025.0,2
6430,215T94,1,HORIZONTAL,888.0,26      ,290.0,5
6431,215T94,2,HORIZONTAL,888.0,16      ,0.0,5
6432,215T94,4,HORIZONTAL,888.0,16      ,709.0,5
6433,215T94,5,HORIZONTAL,888.0,12 1/4  ,0.0,5
6434,215T94,5,HORIZONTAL,888.0,14 3/4  ,1789.0,5
6435,89R4GL,5,HORIZONTAL,888.0,14 3/4  ,1539.0,2
6436,89R4GL,6,HORIZONTAL,888.0,9 1/2   ,306.0,2
6437,NJUU5W,3,HORIZONTAL,949.0,14 3/4  ,1372.0,2
6438,NJUU5W,4,HORIZONTAL,949.0,9 1/2   ,377.0,2
6439,GJH56M,4,HORIZONTAL,742.0,14 3/4  ,1304.0,2
6440,GJH56M,5,HORIZONTAL,742.0,9 1/2   ,270.0,2
6441,27O01Z,1,DIRECIONAL,878.0,26      ,337.0,3
6442,27O01Z,2,DIRECIONAL,878.0,17 1/2  ,645.0,3
6443,27O01Z,3,DIRECIONAL,878.0,12 1/4  ,1108.0,3
6444,B7UWH6,4,HORIZONTAL,717.0,12 1/4  ,50.0,3
6445,B7UWH6,4,HORIZONTAL,717.0,14 3/4  ,1020.0,3
6446,B7UWH6,5,HORIZONTAL,717.0,9 1/2   ,345.0,3
6447,7M04UF,4,HORIZONTAL,837.0,14 3/4  ,1015.0,1
6448,ZJ4PCK,4,HORIZONTAL,837.0,15      ,1013.0,2
6449,ZJ4PCK,4,HORIZONTAL,837.0,9 1/2   ,406.0,2
6450,1U1AZ2,3,HORIZONTAL,1040.0,12 1/4  ,1358.0,2
6451,1U1AZ2,4,HORIZONTAL,1040.0,8 1/2   ,636.0,2
6452,7BO928,1,HORIZONTAL,781.0,36      ,61.0,6
6453,7BO928,2,HORIZONTAL,781.0,26      ,257.0,6
6454,7BO928,2,HORIZONTAL,781.0,8 1/2   ,0.0,6
6455,7BO928,3,HORIZONTAL,781.0,16      ,741.0,6
6456,7BO928,4,HORIZONTAL,781.0,14 3/4  ,1413.0,6
6457,7BO928,5,HORIZONTAL,781.0,9 1/2   ,563.0,6
6458,03QI55,4,HORIZONTAL,689.0,12 1/4  ,1012.0,2
6459,03QI55,5,HORIZONTAL,689.0,8 1/2   ,476.0,2
6460,L4TJ81,5,HORIZONTAL,689.0,9 1/2   ,507.0,1
6461,WZIX8J,2,DIRECIONAL,668.0,26      ,336.0,3
6462,WZIX8J,3,DIRECIONAL,668.0,16      ,844.0,3
6463,WZIX8J,4,DIRECIONAL,668.0,12 1/4  ,1039.0,3
6464,01YQ49,1,DIRECIONAL,919.0,26      ,348.0,2
6465,01YQ49,2,DIRECIONAL,919.0,12 1/4  ,1650.0,2
6466,19NI84,4,HORIZONTAL,736.0,12 1/4  ,1239.0,2
6467,19NI84,5,HORIZONTAL,736.0,8 1/2   ,525.0,2
6468,3L6D86,1,DIRECIONAL,950.0,26      ,338.0,3
6469,3L6D86,2,DIRECIONAL,950.0,17 1/2  ,718.0,3
6470,3L6D86,3,DIRECIONAL,950.0,12 1/4  ,1111.0,3
6471,C0RR5K,1,DIRECIONAL,980.0,36      ,56.0,4
6472,C0RR5K,2,DIRECIONAL,980.0,26      ,282.0,4
6473,C0RR5K,3,DIRECIONAL,980.0,14 3/4  ,483.0,4
6474,C0RR5K,4,DIRECIONAL,980.0,12 1/4  ,1123.0,4
6475,8Y64RM,1,DIRECIONAL,898.0,26      ,376.0,3
6476,8Y64RM,2,DIRECIONAL,898.0,14 3/4  ,752.0,3
6477,8Y64RM,3,DIRECIONAL,898.0,12 1/4  ,1119.0,3
6478,AF7KNV,1,DIRECIONAL,951.0,26      ,52.0,1
6479,LY26W5,1,DIRECIONAL,950.0,36      ,52.0,4
6480,LY26W5,2,DIRECIONAL,950.0,26      ,287.0,4
6481,LY26W5,3,DIRECIONAL,950.0,17 1/2  ,744.0,4
6482,LY26W5,4,DIRECIONAL,950.0,12 1/4  ,1099.0,4
6483,9CV57Y,1,DIRECIONAL,918.0,26      ,360.0,3
6484,9CV57Y,2,DIRECIONAL,918.0,14 3/4  ,749.0,3
6485,9CV57Y,3,DIRECIONAL,918.0,12 1/4  ,1077.0,3
6486,7TXQDE,1,DIRECIONAL,950.0,36      ,60.0,4
6487,7TXQDE,2,DIRECIONAL,950.0,26      ,279.0,4
6488,7TXQDE,3,DIRECIONAL,950.0,17 1/2  ,508.0,4
6489,7TXQDE,4,DIRECIONAL,950.0,12 1/4  ,1085.0,4
6490,C9W9NL,1,DIRECIONAL,937.0,26      ,338.0,7
6491,C9W9NL,2,DIRECIONAL,937.0,17 1/2  ,660.0,7
6492,C9W9NL,3,DIRECIONAL,937.0,12 1/4  ,1014.0,7
6493,C9W9NL,4,DIRECIONAL,937.0,8 15/32 ,16.0,7
6494,C9W9NL,5,DIRECIONAL,937.0,12 1/4  ,1.0,7
6495,C9W9NL,6,DIRECIONAL,937.0,8 15/32 ,1.0,7
6496,C9W9NL,7,DIRECIONAL,937.0,12 1/4  ,93.0,7
6497,N42CJK,1,DIRECIONAL,810.0,26      ,292.0,3
6498,N42CJK,2,DIRECIONAL,810.0,16      ,656.0,3
6499,N42CJK,3,DIRECIONAL,810.0,12 1/4  ,1146.0,3
6500,UZN3IL,1,VERTICAL,814.0,26      ,283.0,3
6501,UZN3IL,2,VERTICAL,814.0,16      ,785.0,3
6502,UZN3IL,3,VERTICAL,814.0,12 1/4  ,1013.0,3
6503,M8F5Q5,1,DIRECIONAL,836.0,26      ,281.0,3
6504,M8F5Q5,2,DIRECIONAL,836.0,16      ,730.0,3
6505,M8F5Q5,3,DIRECIONAL,836.0,12 1/4  ,1418.0,3
6506,690KBK,1,HORIZONTAL,810.0,26      ,322.0,6
6507,690KBK,2,HORIZONTAL,810.0,16      ,893.0,6
6508,690KBK,3,HORIZONTAL,810.0,12 1/4  ,510.0,6
6509,690KBK,4,HORIZONTAL,810.0,8 1/2   ,355.0,6
6510,690KBK,5,HORIZONTAL,810.0,0,34.0,6
6511,690KBK,5,HORIZONTAL,810.0,6 1/8   ,312.0,6
6512,2NVSKG,1,HORIZONTAL,810.0,12 1/4  ,716.0,3
6513,2NVSKG,2,HORIZONTAL,810.0,8 1/2   ,202.0,3
6514,2NVSKG,3,HORIZONTAL,810.0,6 1/8   ,251.0,3
6515,N7XE8B,1,DIRECIONAL,821.0,26      ,35.0,5
6516,N7XE8B,2,DIRECIONAL,821.0,16      ,696.0,5
6517,N7XE8B,3,DIRECIONAL,821.0,12 1/4  ,1216.0,5
6518,N7XE8B,4,DIRECIONAL,821.0,26      ,297.0,5
6519,N7XE8B,5,DIRECIONAL,821.0,12 1/4  ,0.0,5
6520,B0812J,1,DIRECIONAL,838.0,26      ,335.0,3
6521,B0812J,2,DIRECIONAL,838.0,16      ,830.0,3
6522,B0812J,3,DIRECIONAL,838.0,12 1/4  ,1317.0,3
6523,7L90ST,1,VERTICAL,791.0,26      ,330.0,3
6524,7L90ST,2,VERTICAL,791.0,16      ,649.0,3
6525,7L90ST,3,VERTICAL,791.0,12 1/4  ,992.0,3
6526,2Y6ZWR,1,DIRECIONAL,736.0,26      ,344.0,3
6527,2Y6ZWR,2,DIRECIONAL,736.0,16      ,662.0,3
6528,2Y6ZWR,3,DIRECIONAL,736.0,12 1/4  ,1354.0,3
6529,S1125S,1,VERTICAL,730.0,26      ,331.0,3
6530,S1125S,2,VERTICAL,730.0,16      ,655.0,3
6531,S1125S,3,VERTICAL,730.0,12 1/4  ,1080.0,3
6532,2QF51H,1,DIRECIONAL,671.0,26      ,343.0,3
6533,2QF51H,2,DIRECIONAL,671.0,16      ,670.0,3
6534,2QF51H,3,DIRECIONAL,671.0,12 1/4  ,1432.0,3
6535,1A6JB4,1,DIRECIONAL,957.0,26      ,321.0,3
6536,1A6JB4,2,DIRECIONAL,957.0,16      ,718.0,3
6537,1A6JB4,3,DIRECIONAL,957.0,12 1/4  ,1202.0,3
6538,W5D6ZF,1,VERTICAL,957.0,26      ,322.0,3
6539,W5D6ZF,2,VERTICAL,957.0,16      ,598.0,3
6540,W5D6ZF,3,VERTICAL,957.0,12 1/4  ,792.0,3
6541,16ZU7C,1,VERTICAL,752.0,26      ,333.0,7
6542,16ZU7C,2,VERTICAL,752.0,14 3/4  ,510.0,7
6543,16ZU7C,3,VERTICAL,752.0,12 1/4  ,1054.0,7
6544,16ZU7C,4,VERTICAL,752.0,8 1/2   ,3.0,7
6545,16ZU7C,5,VERTICAL,752.0,8 15/32 ,18.0,7
6546,16ZU7C,6,VERTICAL,752.0,12 1/4  ,210.0,7
6547,16ZU7C,7,VERTICAL,752.0,8 1/2   ,62.0,7
6548,3JY896,1,DIRECIONAL,951.0,16      ,569.0,2
6549,3JY896,2,DIRECIONAL,951.0,12 1/4  ,1083.0,2
6550,SO0201,1,DIRECIONAL,672.0,26      ,291.0,3
6551,SO0201,2,DIRECIONAL,672.0,16      ,752.0,3
6552,SO0201,3,DIRECIONAL,672.0,12 1/4  ,1530.0,3
6553,FO26LK,1,DIRECIONAL,699.0,16      ,736.0,2
6554,FO26LK,2,DIRECIONAL,699.0,12 1/4  ,1274.0,2
6555,4M0BQH,1,DIRECIONAL,850.0,26      ,322.0,3
6556,4M0BQH,2,DIRECIONAL,850.0,16      ,725.0,3
6557,4M0BQH,3,DIRECIONAL,850.0,12 1/4  ,1419.0,3
6558,VMJC97,1,DIRECIONAL,840.0,26      ,318.0,3
6559,VMJC97,2,DIRECIONAL,840.0,16      ,661.0,3
6560,VMJC97,3,DIRECIONAL,840.0,12 1/4  ,1348.0,3
6561,Z362L1,1,DIRECIONAL,957.0,26      ,119.0,3
6562,Z362L1,2,DIRECIONAL,957.0,16      ,733.0,3
6563,Z362L1,3,DIRECIONAL,957.0,12 1/4  ,1214.0,3
6564,AMJ6C0,1,VERTICAL,775.0,26      ,318.0,3
6565,AMJ6C0,2,VERTICAL,775.0,16      ,674.0,3
6566,AMJ6C0,3,VERTICAL,775.0,12 1/4  ,988.0,3
6567,A2MZ72,1,VERTICAL,719.0,26      ,399.0,8
6568,A2MZ72,2,VERTICAL,719.0,14 3/4  ,1250.0,8
6569,A2MZ72,3,VERTICAL,719.0,8 1/2   ,239.0,8
6570,A2MZ72,4,VERTICAL,719.0,8 15/32 ,9.0,8
6571,A2MZ72,5,VERTICAL,719.0,8 1/2   ,4.0,8
6572,A2MZ72,6,VERTICAL,719.0,8 15/32 ,43.0,8
6573,A2MZ72,7,VERTICAL,719.0,8 1/2   ,5.0,8
6574,A2MZ72,8,VERTICAL,719.0,8 15/32 ,66.0,8
6575,PBN994,1,DIRECIONAL,957.0,26      ,37.0,3
6576,PBN994,2,DIRECIONAL,957.0,16      ,575.0,3
6577,PBN994,3,DIRECIONAL,957.0,12 1/4  ,1196.0,3
6578,0CB6S9,1,DIRECIONAL,774.0,26      ,294.0,3
6579,0CB6S9,2,DIRECIONAL,774.0,16      ,659.0,3
6580,0CB6S9,3,DIRECIONAL,774.0,12 1/4  ,1331.0,3
6581,GJ1L13,1,DIRECIONAL,698.0,26      ,283.0,3
6582,GJ1L13,2,DIRECIONAL,698.0,16      ,736.0,3
6583,GJ1L13,3,DIRECIONAL,698.0,12 1/4  ,1528.0,3
6584,X86E15,1,VERTICAL,709.0,26      ,292.0,3
6585,X86E15,2,VERTICAL,709.0,16      ,747.0,3
6586,X86E15,3,VERTICAL,709.0,12 1/4  ,1054.0,3
6587,5SG9C1,1,DIRECIONAL,977.0,17 1/2  ,18.0,1
6588,W59508,1,DIRECIONAL,977.0,17 1/2  ,667.0,2
6589,W59508,2,DIRECIONAL,977.0,12 1/4  ,1405.0,2
6590,7790I9,1,DIRECIONAL,972.0,26      ,271.0,3
6591,7790I9,2,DIRECIONAL,972.0,16      ,583.0,3
6592,7790I9,3,DIRECIONAL,972.0,12 1/4  ,1180.0,3
6593,58B9UR,1,VERTICAL,766.5,26      ,257.0,6
6594,58B9UR,2,VERTICAL,766.5,16      ,669.0,6
6595,58B9UR,3,VERTICAL,766.5,12 1/4  ,897.0,6
6596,58B9UR,4,VERTICAL,766.5,8 15/32 ,18.0,6
6597,58B9UR,5,VERTICAL,766.5,8 1/2   ,42.0,6
6598,58B9UR,6,VERTICAL,766.5,12 1/4  ,81.0,6
6599,6XKYC0,1,DIRECIONAL,757.0,26      ,273.0,3
6600,6XKYC0,2,DIRECIONAL,757.0,16      ,707.0,3
6601,6XKYC0,3,DIRECIONAL,757.0,12 1/4  ,1322.0,3
6602,D90WB1,1,DIRECIONAL,764.0,26      ,273.0,3
6603,D90WB1,2,DIRECIONAL,764.0,16      ,705.0,3
6604,D90WB1,3,DIRECIONAL,764.0,12 1/4  ,1406.0,3
6605,C80VB2,1,DIRECIONAL,813.0,26      ,284.0,3
6606,C80VB2,2,DIRECIONAL,813.0,16      ,700.0,3
6607,C80VB2,3,DIRECIONAL,813.0,12 1/4  ,945.0,3
6608,VDH4Z6,1,HORIZONTAL,829.0,12 1/4  ,670.0,2
6609,VDH4Z6,2,HORIZONTAL,829.0,8 1/2   ,249.0,2
6610,OMQL02,1,DIRECIONAL,929.0,17 1/2  ,745.0,2
6611,OMQL02,2,DIRECIONAL,929.0,12 1/4  ,1195.0,2
6612,431645,1,DIRECIONAL,928.0,26      ,269.0,3
6613,431645,2,DIRECIONAL,928.0,16      ,677.0,3
6614,431645,3,DIRECIONAL,928.0,12 1/4  ,1311.0,3
6615,GP4W64,1,DIRECIONAL,938.0,26      ,281.0,3
6616,GP4W64,2,DIRECIONAL,938.0,16      ,697.0,3
6617,GP4W64,3,DIRECIONAL,938.0,12 1/4  ,1323.0,3
6618,QCP243,1,HORIZONTAL,750.0,12 1/4  ,0.0,1
6619,7PL48R,1,DIRECIONAL,723.0,26      ,231.0,3
6620,7PL48R,2,DIRECIONAL,723.0,16      ,630.0,3
6621,7PL48R,3,DIRECIONAL,723.0,12 1/4  ,1580.0,3
6622,E1FU1B,1,DIRECIONAL,674.0,26      ,401.0,6
6623,E1FU1B,2,DIRECIONAL,674.0,14 3/4  ,573.0,6
6624,E1FU1B,3,DIRECIONAL,674.0,12 1/4  ,1147.0,6
6625,E1FU1B,4,DIRECIONAL,674.0,8 1/2   ,10.0,6
6626,E1FU1B,5,DIRECIONAL,674.0,8 15/32 ,6.0,6
6627,E1FU1B,6,DIRECIONAL,674.0,8 1/2   ,433.0,6
6628,YRUK98,1,VERTICAL,777.0,26      ,413.0,3
6629,YRUK98,2,VERTICAL,777.0,14 3/4  ,1268.0,3
6630,YRUK98,3,VERTICAL,777.0,8 1/2   ,430.0,3
6631,72366Y,1,HORIZONTAL,780.0,26      ,235.0,4
6632,72366Y,2,HORIZONTAL,780.0,16      ,649.0,4
6633,72366Y,3,HORIZONTAL,780.0,12 1/4  ,1474.0,4
6634,72366Y,4,HORIZONTAL,780.0,8 1/2   ,242.0,4
6635,634CK7,1,DIRECIONAL,770.0,26      ,246.0,3
6636,634CK7,2,DIRECIONAL,770.0,16      ,977.0,3
6637,634CK7,3,DIRECIONAL,770.0,12 1/4  ,1670.0,3
6638,W304H0,1,0,1998.0,36      ,103.0,2
6639,W304H0,2,0,1998.0,26      ,831.0,2
6640,Q809P6,2,0,1998.0,26      ,159.0,1
6641,A8R0OP,1,VERTICAL,2011.0,42      ,79.0,4
6642,A8R0OP,2,VERTICAL,2011.0,28      ,943.0,4
6643,A8R0OP,3,VERTICAL,2011.0,16      ,2333.0,4
6644,A8R0OP,4,VERTICAL,2011.0,12 1/4  ,417.0,4
6645,4OJMRH,1,DIRECIONAL,1959.0,42      ,91.0,2
6646,4OJMRH,2,DIRECIONAL,1959.0,28      ,1573.0,2
6647,9P71RA,1,DIRECIONAL,1957.0,42      ,92.0,4
6648,9P71RA,2,DIRECIONAL,1957.0,28      ,433.0,4
6649,9P71RA,3,DIRECIONAL,1957.0,22      ,676.0,4
6650,9P71RA,4,DIRECIONAL,1957.0,16      ,3.0,4
6651,P3WC19,1,VERTICAL,1960.0,42      ,91.0,4
6652,P3WC19,2,VERTICAL,1960.0,26      ,1311.0,4
6653,P3WC19,3,VERTICAL,1960.0,16      ,1603.0,4
6654,P3WC19,4,VERTICAL,1960.0,16      ,203.0,4
6655,IG771V,2,0,1960.0,12 1/4  ,224.0,3
6656,IG771V,3,0,1960.0,16      ,510.0,3
6657,IG771V,4,0,1960.0,12 1/4  ,251.0,3
6658,GM0OF5,1,HORIZONTAL,488.0,8 1/2   ,1395.0,1
6659,7QF91E,1,HORIZONTAL,484.0,36      ,61.0,4
6660,7QF91E,2,HORIZONTAL,484.0,17 1/2  ,1191.0,4
6661,7QF91E,3,HORIZONTAL,484.0,12 1/4  ,3071.0,4
6662,7QF91E,4,HORIZONTAL,484.0,8 1/2   ,1269.0,4
6663,OD783N,4,HORIZONTAL,472.0,8 1/2   ,1115.0,1
6664,K70BQK,4,HORIZONTAL,472.0,8 1/2   ,1338.0,1
6665,BA96XR,1,HORIZONTAL,478.0,36      ,86.0,5
6666,BA96XR,2,HORIZONTAL,478.0,26      ,745.0,5
6667,BA96XR,3,HORIZONTAL,478.0,17 1/2  ,1006.0,5
6668,BA96XR,4,HORIZONTAL,478.0,12 1/4  ,2486.0,5
6669,BA96XR,5,HORIZONTAL,478.0,8 1/2   ,1025.0,5
6670,D2DYF6,1,HORIZONTAL,478.0,8 1/2   ,974.0,1
6671,M0Z8HD,1,HORIZONTAL,477.0,8 1/2   ,1264.0,1
6672,634XNT,1,HORIZONTAL,483.0,8 1/2   ,1443.0,1
6673,OJA798,1,HORIZONTAL,495.0,8 1/2   ,1535.0,1
6674,Q4K3QY,1,DIRECIONAL,170.0,26      ,286.0,4
6675,Q4K3QY,2,DIRECIONAL,170.0,17 1/2  ,1602.0,4
6676,Q4K3QY,3,DIRECIONAL,170.0,12 1/4  ,856.0,4
6677,Q4K3QY,4,DIRECIONAL,170.0,8 1/2   ,810.0,4
6678,VAJTV0,1,DIRECIONAL,170.0,26      ,288.0,4
6679,VAJTV0,2,DIRECIONAL,170.0,17 1/2  ,1650.0,4
6680,VAJTV0,3,DIRECIONAL,170.0,12 1/4  ,722.0,4
6681,VAJTV0,4,DIRECIONAL,170.0,8 1/2   ,692.0,4
6682,5GJ2ZS,1,DIRECIONAL,170.0,26      ,204.0,6
6683,5GJ2ZS,2,DIRECIONAL,170.0,17 1/2  ,1469.0,6
6684,5GJ2ZS,3,DIRECIONAL,170.0,12 1/4  ,812.0,6
6685,5GJ2ZS,4,DIRECIONAL,170.0,8 1/2   ,497.0,6
6686,5GJ2ZS,5,DIRECIONAL,170.0,8 15/32 ,24.0,6
6687,5GJ2ZS,6,DIRECIONAL,170.0,8 1/2   ,214.0,6
6688,77XAWR,1,DIRECIONAL,170.0,12 1/4  ,909.0,2
6689,77XAWR,2,DIRECIONAL,170.0,8 1/2   ,638.0,2
6690,83849E,1,DIRECIONAL,170.0,26      ,200.0,5
6691,83849E,2,DIRECIONAL,170.0,17 1/2  ,1632.0,5
6692,83849E,3,DIRECIONAL,170.0,12 1/4  ,1088.0,5
6693,83849E,4,DIRECIONAL,170.0,8 1/2   ,81.0,5
6694,83849E,5,DIRECIONAL,170.0,6 1/2   ,635.0,5
6695,D53N15,1,DIRECIONAL,170.0,26      ,198.0,8
6696,D53N15,2,DIRECIONAL,170.0,17 1/2  ,171.0,8
6697,D53N15,3,DIRECIONAL,170.0,26      ,2.0,8
6698,D53N15,4,DIRECIONAL,170.0,17 1/2  ,1266.0,8
6699,D53N15,5,DIRECIONAL,170.0,12 1/4  ,1074.0,8
6700,D53N15,6,DIRECIONAL,170.0,8 1/2   ,439.0,8
6701,D53N15,7,DIRECIONAL,170.0,8 15/32 ,18.0,8
6702,D53N15,8,DIRECIONAL,170.0,8 1/2   ,212.0,8
6703,AVPXL5,1,DIRECIONAL,170.0,26      ,198.0,6
6704,AVPXL5,2,DIRECIONAL,170.0,17 1/2  ,1456.0,6
6705,AVPXL5,3,DIRECIONAL,170.0,12 1/4  ,771.0,6
6706,AVPXL5,4,DIRECIONAL,170.0,8 1/2   ,455.0,6
6707,AVPXL5,5,DIRECIONAL,170.0,8 15/32 ,16.0,6
6708,AVPXL5,6,DIRECIONAL,170.0,8 1/2   ,226.0,6
6709,486N9K,1,DIRECIONAL,170.0,26      ,207.0,4
6710,486N9K,2,DIRECIONAL,170.0,17 1/2  ,1549.0,4
6711,486N9K,3,DIRECIONAL,170.0,12 1/4  ,920.0,4
6712,486N9K,4,DIRECIONAL,170.0,8 1/2   ,711.0,4
6713,2319XH,1,DIRECIONAL,170.0,26      ,292.0,4
6714,2319XH,2,DIRECIONAL,170.0,17 1/2  ,3040.0,4
6715,2319XH,3,DIRECIONAL,170.0,12 1/4  ,792.0,4
6716,2319XH,4,DIRECIONAL,170.0,8 1/2   ,725.0,4
6717,SNVJZL,1,DIRECIONAL,170.0,26      ,288.0,4
6718,SNVJZL,2,DIRECIONAL,170.0,17 1/2  ,1511.0,4
6719,SNVJZL,3,DIRECIONAL,170.0,12 1/4  ,1133.0,4
6720,SNVJZL,4,DIRECIONAL,170.0,8 1/2   ,912.0,4
6721,7E4B5V,1,DIRECIONAL,170.0,26      ,288.0,4
6722,7E4B5V,2,DIRECIONAL,170.0,17 1/2  ,1872.0,4
6723,7E4B5V,3,DIRECIONAL,170.0,12 1/4  ,448.0,4
6724,7E4B5V,4,DIRECIONAL,170.0,8 1/2   ,577.0,4
6725,A925RR,1,DIRECIONAL,170.0,26      ,288.0,6
6726,A925RR,2,DIRECIONAL,170.0,17 1/2  ,1497.0,6
6727,A925RR,3,DIRECIONAL,170.0,12 1/4  ,735.0,6
6728,A925RR,4,DIRECIONAL,170.0,8 1/2   ,482.0,6
6729,A925RR,5,DIRECIONAL,170.0,8 15/32 ,39.0,6
6730,A925RR,6,DIRECIONAL,170.0,8 1/2   ,99.0,6
6731,3TP0Z9,1,VERTICAL,71.0,36      ,56.0,4
6732,3TP0Z9,2,VERTICAL,71.0,26      ,407.0,4
6733,3TP0Z9,3,VERTICAL,71.0,17 1/2  ,1129.0,4
6734,3TP0Z9,4,VERTICAL,71.0,12 1/4  ,1289.0,4
6735,51BN4M,1,VERTICAL,68.0,36      ,65.0,4
6736,51BN4M,2,VERTICAL,68.0,26      ,440.0,4
6737,51BN4M,3,VERTICAL,68.0,17 1/2  ,947.0,4
6738,51BN4M,4,VERTICAL,68.0,12 1/4  ,1350.0,4
6739,7FQ6K3,1,DIRECIONAL,101.0,26      ,377.0,4
6740,7FQ6K3,2,DIRECIONAL,101.0,17 1/2  ,1278.0,4
6741,7FQ6K3,3,DIRECIONAL,101.0,12 1/4  ,1053.0,4
6742,7FQ6K3,4,DIRECIONAL,101.0,8 1/2   ,457.0,4
6743,8GKSA3,1,DIRECIONAL,101.0,17 1/2  ,1321.0,3
6744,8GKSA3,2,DIRECIONAL,101.0,12 1/4  ,1081.0,3
6745,8GKSA3,3,DIRECIONAL,101.0,8 1/2   ,513.0,3
6746,26YW66,1,DIRECIONAL,101.0,17 1/2  ,1400.0,3
6747,26YW66,2,DIRECIONAL,101.0,12 1/4  ,1155.0,3
6748,26YW66,3,DIRECIONAL,101.0,8 1/2   ,491.0,3
6749,LI1U39,1,DIRECIONAL,101.0,26      ,388.0,4
6750,LI1U39,2,DIRECIONAL,101.0,17 1/2  ,1275.0,4
6751,LI1U39,3,DIRECIONAL,101.0,12 1/4  ,1030.0,4
6752,LI1U39,4,DIRECIONAL,101.0,8 1/2   ,507.0,4
6753,H43CWH,1,DIRECIONAL,101.0,26      ,387.0,4
6754,H43CWH,2,DIRECIONAL,101.0,17 1/2  ,1269.0,4
6755,H43CWH,3,DIRECIONAL,101.0,12 1/4  ,1233.0,4
6756,H43CWH,4,DIRECIONAL,101.0,8 1/2   ,460.0,4
6757,PX3Q7Z,1,DIRECIONAL,101.0,26      ,503.0,4
6758,PX3Q7Z,2,DIRECIONAL,101.0,17 1/2  ,1345.0,4
6759,PX3Q7Z,3,DIRECIONAL,101.0,12 1/4  ,1080.0,4
6760,PX3Q7Z,4,DIRECIONAL,101.0,8 1/2   ,452.0,4
6761,30XW87,1,DIRECIONAL,0.0,17 1/2  ,295.0,3
6762,30XW87,2,DIRECIONAL,0.0,12 1/4  ,805.0,3
6763,30XW87,3,DIRECIONAL,0.0,8 1/2   ,1657.0,3
6764,M8AAKF,1,DIRECIONAL,0.0,17 1/2  ,292.0,3
6765,M8AAKF,2,DIRECIONAL,0.0,12 1/4  ,1014.0,3
6766,M8AAKF,3,DIRECIONAL,0.0,8 1/2   ,1749.0,3
6767,9Z9959,1,DIRECIONAL,0.0,17 1/2  ,345.0,3
6768,9Z9959,2,DIRECIONAL,0.0,12 1/4  ,1099.0,3
6769,9Z9959,3,DIRECIONAL,0.0,8 1/2   ,1643.0,3
6770,1AE94K,1,DIRECIONAL,108.0,17 1/2  ,86.0,5
6771,1AE94K,2,DIRECIONAL,108.0,26      ,181.0,5
6772,1AE94K,3,DIRECIONAL,108.0,17 1/2  ,1356.0,5
6773,1AE94K,4,DIRECIONAL,108.0,12 1/4  ,119.0,5
6774,1AE94K,5,DIRECIONAL,108.0,8 1/2   ,321.0,5
6775,SJZ052,1,DIRECIONAL,108.0,17 1/2  ,116.0,6
6776,SJZ052,2,DIRECIONAL,108.0,26      ,159.0,6
6777,SJZ052,3,DIRECIONAL,108.0,17 1/2  ,1558.0,6
6778,SJZ052,4,DIRECIONAL,108.0,12 1/4  ,404.0,6
6779,SJZ052,5,DIRECIONAL,108.0,8 1/2   ,909.0,6
6780,SJZ052,6,DIRECIONAL,108.0,6 1/8   ,220.0,6
6781,GX9SUN,1,DIRECIONAL,108.0,26      ,310.0,8
6782,GX9SUN,2,DIRECIONAL,108.0,17 1/2  ,0.0,8
6783,GX9SUN,3,DIRECIONAL,108.0,12 1/4  ,0.0,8
6784,GX9SUN,4,DIRECIONAL,108.0,17 1/2  ,0.0,8
6785,GX9SUN,5,DIRECIONAL,108.0,12 1/4  ,0.0,8
6786,GX9SUN,6,DIRECIONAL,108.0,17 1/2  ,53.0,8
6787,GX9SUN,7,DIRECIONAL,108.0,12 1/4  ,2344.0,8
6788,GX9SUN,8,DIRECIONAL,108.0,8 1/2   ,269.0,8
6789,043GBI,1,DIRECIONAL,108.0,26      ,301.0,3
6790,043GBI,2,DIRECIONAL,108.0,17 1/2  ,1299.0,3
6791,043GBI,3,DIRECIONAL,108.0,12 1/4  ,126.0,3
6792,KF74PR,1,DIRECIONAL,108.0,26      ,245.0,4
6793,KF74PR,2,DIRECIONAL,108.0,17 1/2  ,1406.0,4
6794,KF74PR,3,DIRECIONAL,108.0,12 1/4  ,174.0,4
6795,KF74PR,4,DIRECIONAL,108.0,8 1/2   ,83.0,4
6796,10CXFT,1,DIRECIONAL,112.0,26      ,367.0,5
6797,10CXFT,2,DIRECIONAL,112.0,17 1/2  ,1490.0,5
6798,10CXFT,3,DIRECIONAL,112.0,12 1/4  ,271.0,5
6799,10CXFT,4,DIRECIONAL,112.0,8 1/2   ,686.0,5
6800,10CXFT,5,DIRECIONAL,112.0,6 1/8   ,240.0,5
6801,GR8586,1,DIRECIONAL,112.0,26      ,369.0,5
6802,GR8586,2,DIRECIONAL,112.0,17 1/2  ,1518.0,5
6803,GR8586,3,DIRECIONAL,112.0,12 1/4  ,431.0,5
6804,GR8586,4,DIRECIONAL,112.0,8 1/2   ,513.0,5
6805,GR8586,5,DIRECIONAL,112.0,6 1/8   ,257.0,5
